STDNT_ID	HS_GPA	MAX_ACT_MATH_SCR	MAX_ACT_ENGL_SCR	STDNT_GNDR_SHORT_DES	FIRST_GENERATION	STDNT_UNDREP_MNRTY_CD	ZIP_CODE	MEDIAN_INCOME
6503	3.8	26	36	0	0	0	35054	40991
2813	4	26	34	1	0	0	48871	45714
450	3.7	25	28	0	0	0	22551	50200
6702	3.8	26	24	0	0	0	58216	30455
2921	0	33	33	0	0	1	81610	34000
3317	4	31	27	0	0	1	36856	50606
3534	3.49	29	31	1	0	0	20611	50833
5227	3.91	34	35	0	0	0	03034	57868
6321	3.82	22	31	0	0	1	32514	35651
1088	0	29	29	0	0	0	29544	35000
2024	0	32	24	1	1	0	66615	63385
2722	3.9	31	22	1	0	0	78230	45369
4222	3.98	25	35	1	0	0	35758	65784
2268	3.46	35	27	1	0	0	68859	32961
2142	4	31	33	0	0	0	38961	22089
4551	3.7	34	26	1	0	0	11355	32770
1030	3.9	34	29	0	0	0	04456	40383
4380	3.7	29	28	1	1	0	39097	21337
3581	3.7	27	34	1	0	0	23420	24351
559	4	36	34	0	0	0	73119	27656
5406	4	33	31	0	0	0	03753	63750
4732	3.9	25	31	0	0	0	48186	40333
1256	3.7	28	34	1	0	0	98375	50920
3013	3.7	28	31	1	0	0	31076	35799
6338	3.67	36	26	0	0	0	19462	67903
360	3.7	30	28	0	0	0	56601	40919
4441	3.15	28	33	1	0	0	44413	34898
5049	0	24	28	0	0	1	77459	73461
4530	3.95	33	31	1	0	0	47387	41667
5939	3.79	33	32	1	1	0	77983	42284
2396	3.63	27	34	1	0	0	31001	32083
3715	4	22	34	0	1	0	51546	43028
5948	3.9	34	26	0	0	0	57756	21042
6865	3.8	29	26	0	0	0	43130	41213
2796	3.68	34	26	0	0	0	43773	39103
971	3.4	32	28	1	0	0	95429	42222
3481	3.68	34	28	1	0	0	49805	42500
3394	3.95	23	30	1	0	0	15084	40481
1864	4	24	22	1	0	1	68062	41618
6264	3.8	32	24	1	0	0	30297	28007
2039	3.73	35	26	1	0	1	68066	46598
600	3.67	30	32	0	0	0	33890	27154
266	4	29	30	1	1	1	74437	36777
4771	3.9	26	34	0	0	1	49874	35972
4543	3.9	34	26	0	1	0	66746	45750
103	3.9	31	36	0	0	0	70785	46857
5479	3.5	30	31	1	0	0	78931	73631
4115	3.87	32	35	1	0	0	71046	45833
2820	3.5	29	35	0	0	0	45859	32813
3062	3.95	28	35	1	0	1	15440	21625
2860	3.8	34	33	1	0	1	77467	68920
4368	3.7	33	23	1	1	0	30205	59167
3412	3.7	32	29	0	0	1	93954	33500
2847	3.4	29	31	0	0	0	29105	27679
1149	3.7	31	27	1	0	0	18431	39172
2251	3.5	29	28	1	0	0	57574	47917
5799	3.8	24	29	1	1	0	16735	40578
3953	3.86	31	25	0	0	0	15061	46951
5177	3.9	24	34	0	0	0	99576	60870
2067	4	35	32	0	0	1	35594	36645
5788	3.96	33	34	1	0	0	75103	45554
6789	3.94	35	35	0	0	1	95714	73125
4562	3.88	27	31	1	0	1	35630	33859
1023	3.9	29	21	1	0	0	15353	25625
3766	3.7	30	34	1	0	0	42003	34832
3195	3.62	34	30	0	0	0	30410	36422
1992	3.9	30	30	1	0	0	33467	46393
5158	3.2	25	24	0	0	0	53018	70987
6500	4	23	35	0	0	0	11769	75652
3449	3.89	29	31	1	0	0	43360	48125
5356	4	35	33	0	0	0	24124	38837
3952	3.2	25	23	1	0	0	22535	36424
6474	3.8	31	27	1	0	1	02872	30492
3790	3.87	28	31	1	0	0	63069	47388
5417	3.57	29	29	0	0	1	49679	29938
4809	3.6	30	27	1	0	0	15647	63063
498	0	26	34	1	0	0	78266	73920
1156	3.88	30	25	0	0	0	24269	34018
1651	3.7	27	24	0	0	0	48062	51597
5272	4	33	28	1	0	0	54737	47788
6896	3.65	28	29	0	0	0	58013	29583
2695	4	33	35	1	0	0	33710	42105
3277	3.98	28	25	1	0	0	00667	20000
548	4	24	34	0	0	0	79373	41104
1702	3.9	28	30	0	0	0	06517	69154
628	3.7	28	29	1	1	0	72482	32857
3294	3.64	18	30	1	0	0	59826	40547
4554	3.3	31	26	0	0	0	68837	51181
3314	3.6	35	34	0	0	0	93043	26667
1044	3.8	30	28	0	0	0	63822	31768
5696	3.9	30	24	0	0	0	15701	41929
467	3.86	35	31	0	0	0	71272	6510
928	3.89	24	34	0	0	1	47040	44240
5838	3.98	31	35	0	0	1	55398	52699
1041	3.73	29	24	1	0	1	06405	61356
5313	4	32	34	0	0	0	59485	42917
6382	3.68	32	31	1	0	0	78114	47023
5595	3.76	26	25	1	0	0	34239	44507
326	3.6	26	33	1	0	0	29824	29339
5957	3.98	30	27	0	0	0	59524	36250
4028	3.6	22	34	0	0	1	47162	41490
451	3.93	16	26	0	0	0	27943	26302
3010	3.68	33	34	0	0	1	37134	37313
3458	0	27	35	0	1	0	72624	27386
1640	3.96	35	33	0	0	0	96025	39375
1158	3.97	29	35	0	0	0	46554	43725
5559	3.98	24	28	1	0	0	77974	48990
6748	4	34	33	0	1	0	53181	46598
608	3.3	28	30	1	0	0	73463	37358
3542	3.81	29	26	1	0	0	65330	36016
4517	4	27	28	0	0	0	61874	55318
3601	0	30	32	0	0	1	63377	47770
1700	3.9	29	28	1	0	0	11231	87494
4515	3.68	26	28	0	0	0	57257	29688
3577	3.81	32	29	1	0	0	44410	46516
2472	3.7	28	35	0	0	0	46543	50045
2336	3.9	34	27	1	0	0	81656	53750
5368	3.72	27	33	1	0	1	39116	40833
460	3.9	36	29	0	0	0	73544	46667
4065	3.85	29	24	1	1	1	57237	37917
5774	3.9	26	29	0	0	0	27316	37010
5487	3.7	36	29	0	0	0	15696	41750
672	3.9	27	29	0	0	0	13064	203250
5255	3.9	35	29	0	0	0	33458	51206
2458	3.9	27	34	0	0	0	77356	61662
6815	3.82	29	29	0	0	0	21216	36039
4412	3.93	25	19	1	0	1	14004	51101
1199	3.9	26	28	1	0	0	57434	46964
4230	3.83	34	34	0	1	0	46783	52548
3408	3.9	34	29	1	0	0	13839	36776
4006	3.8	27	27	0	0	0	56114	39063
5556	3.9	35	35	0	0	0	28665	33558
2854	3.7	27	26	1	0	0	45406	31182
6975	3.93	25	31	1	0	0	38632	51440
3861	3.5	23	26	0	0	0	85354	38892
2867	3.95	32	26	0	0	0	50075	40739
246	3.9	33	31	0	0	1	38141	37570
4801	3.9	26	29	1	0	1	58316	33996
4171	4	25	32	1	1	0	61104	30967
2499	3.5	29	34	1	0	0	38317	40194
250	3.81	29	32	1	0	0	99782	56563
6391	0	28	29	1	0	0	96022	42336
4040	3.9	28	24	0	0	0	62243	52297
1541	3.6	35	30	1	0	0	83656	29792
4535	3.7	30	28	0	0	0	73011	41429
3759	4	29	27	1	0	0	37743	33630
2420	3.9	33	36	1	0	1	56468	50994
5920	3.09	30	30	1	1	0	18452	41180
5564	4	35	35	0	0	0	17532	48340
4549	0	33	34	1	1	1	93923	88669
2552	3.9	24	35	1	0	0	29111	36346
4851	3.9	27	35	0	0	1	93210	46645
2521	0	35	26	0	0	1	61332	49375
2283	3.4	33	30	0	0	0	28103	36524
3982	4	35	34	0	0	0	97864	20625
1222	3.84	32	26	1	0	0	44510	23613
6575	3.97	32	27	0	0	0	17936	52833
3246	3.8	30	27	0	0	0	50252	57262
6253	3.9	30	26	1	0	0	57764	24712
4717	3.94	27	24	0	0	1	56736	37788
3793	3.8	34	25	0	0	0	81040	36849
136	3.86	33	34	0	0	1	81434	26563
4603	3.82	27	29	1	0	1	78359	35587
4179	4	34	22	1	0	1	18814	35500
14	3.87	35	29	1	0	0	30815	35670
6915	3.92	28	25	0	0	1	13157	35341
57	3.8	35	28	1	0	0	10470	49691
1139	3.8	23	22	1	0	0	92239	22188
1616	3.64	26	35	1	0	1	21555	42533
3386	3.8	28	34	1	0	0	13461	44224
1233	3.8	32	26	1	0	0	96007	37595
2591	3.88	28	28	1	0	0	76859	30942
6039	3.8	27	23	0	0	1	45251	43611
3315	3.8	22	30	1	0	1	10956	81723
809	3.9	33	30	1	0	0	30814	34341
1734	3.9	32	27	1	0	0	21766	70179
308	3.9	27	31	1	0	0	63453	41196
2807	3.86	33	26	1	0	1	80818	38516
1725	3.6	33	34	1	0	0	46732	36558
1728	3.57	29	23	1	0	0	37179	63465
6549	4	35	29	1	0	1	84640	31250
2529	3.8	35	29	1	0	0	60165	27176
2495	3.8	34	29	0	0	0	32405	36973
166	3.7	26	30	1	0	0	21405	107344
4484	3.73	22	29	1	0	1	78023	66076
4605	3.8	27	29	1	0	0	66852	42054
1323	3.9	29	23	0	1	1	23222	36570
4995	3.9	31	24	1	0	0	75706	35000
1885	3.88	28	27	1	1	0	70710	48679
2825	3.74	33	30	1	0	0	26374	42031
6610	3.7	27	35	1	0	0	94575	14375
4309	3.6	32	28	1	0	1	59443	50114
4067	3.7	25	31	1	0	0	46307	55022
222	3.9	19	34	0	0	0	58325	38438
4855	4	30	31	0	0	0	31532	35729
4223	4	35	30	0	0	1	30177	41042
2322	3.9	27	27	0	0	1	78549	17120
2960	3.6	34	26	1	0	0	90743	160375
4938	3.8	31	29	0	1	0	68774	41250
1723	3.9	30	30	0	0	0	36316	48824
6119	3.7	33	28	1	0	0	68858	31000
2252	3.5	35	34	1	0	0	43101	31875
6968	4	29	28	1	0	1	50556	35972
4529	3.7	28	35	0	0	0	49024	53022
4133	3.75	33	30	0	0	0	29560	31169
6868	3.85	36	34	0	0	0	16036	36250
3863	3.7	25	31	0	0	0	36473	67500
3786	3.5	25	32	1	0	0	38028	69977
4999	4	28	34	0	0	0	37872	30486
4770	3.83	28	30	1	0	0	26301	36338
3647	4	29	22	1	0	0	25106	19726
6917	3.91	34	35	1	0	0	30021	26813
2327	3.72	26	29	0	0	0	60056	54697
5098	3.9	32	25	0	0	0	55965	41205
6441	3.67	34	34	0	0	0	95692	55156
6136	3.9	34	29	0	0	0	50022	39155
2895	3.92	29	30	0	0	0	46142	51105
6245	4	28	30	1	0	0	92555	47503
3799	3.8	28	29	1	0	0	40070	35450
1263	3.9	30	30	0	0	1	16650	36875
644	3.66	34	31	0	0	0	97721	18500
4107	0	32	27	0	1	0	71043	40511
6567	3.931	29	33	1	0	1	73127	29578
6237	3.5	20	27	1	0	0	32140	40486
3474	3.6	25	27	1	0	0	15014	38831
500	3.5	31	34	1	0	0	06854	47154
5515	3.93	28	30	1	0	0	13101	42232
3834	3.98	31	34	1	0	0	36921	61667
5397	3.9	34	29	1	0	0	62074	44461
1996	4	30	28	0	0	0	71342	34889
3037	3.6	25	34	0	0	0	46410	46240
6485	3.86	30	31	1	0	0	50230	43145
1776	3.4	34	34	0	0	1	30568	37333
4181	0	27	26	0	1	0	75760	38750
1564	3.9	30	26	1	0	1	63833	40833
4367	3.9	27	34	0	0	1	71677	21389
554	3.94	27	26	0	0	0	54986	49755
1272	3.8	25	27	1	0	0	62518	45750
1976	3.43	32	28	1	0	0	56215	41641
296	4	32	32	0	0	0	14125	37500
1456	3.6	35	36	1	0	1	74724	33125
6726	3.9	33	30	0	0	0	33848	24885
5300	4	32	33	1	0	0	73566	36357
4436	3.9	27	31	1	0	0	46160	41446
5770	4	33	33	0	1	0	32072	41678
1896	3.9	22	29	1	0	1	43148	42209
503	3.9	22	26	0	0	0	39150	31140
5184	3.97	27	26	0	0	0	60432	30811
4260	3.82	30	27	1	0	0	48314	54219
1930	4	35	34	1	0	1	43240	54323
6037	3.5	23	27	1	0	0	04986	35980
6386	3.66	33	31	1	0	0	61431	27404
5323	0	34	29	1	0	0	83244	43542
4414	3.86	35	31	1	0	0	81082	37239
6289	0	28	24	0	0	0	11355	32770
6091	3.9	28	34	1	0	0	55025	52996
1135	3.74	24	29	1	0	0	75752	32003
1550	3.9	28	26	0	0	0	78801	30192
6330	3.83	24	24	1	1	1	75778	35779
5856	3.5	32	31	1	0	0	54826	37875
4574	3.72	33	25	1	0	0	56573	43075
1320	3.7	20	31	1	0	0	66413	40815
3416	3.87	32	29	1	0	0	31744	32574
816	4	31	34	1	0	1	32407	40000
6112	3.2	34	36	0	0	0	72628	35583
221	3.77	29	30	1	0	0	29512	31383
4191	3.6	35	34	1	0	0	94587	55756
3928	3.22	24	23	0	0	0	76459	64643
1265	3.6	25	35	0	0	0	20617	66912
5506	3.87	21	33	1	0	1	36111	40679
1467	3.73	33	29	1	0	0	77968	59410
1125	3.76	27	25	1	0	0	50529	41953
3783	3.48	27	28	0	0	0	45789	27619
3784	3.8	28	24	1	0	0	81045	40000
3595	4	24	24	1	0	1	28163	42065
2338	3.88	35	33	0	0	1	94954	63489
789	3.9	23	29	0	0	1	99023	53926
3550	3.4	35	34	0	0	0	99778	30417
5711	3.8	34	36	1	1	0	27709	49883
4001	3.8	30	30	1	0	0	15668	73803
1246	3.8	26	29	1	0	1	19018	46806
4453	4	36	33	0	0	0	04612	44583
2466	3.9	27	24	0	0	0	26505	45752
6294	3.99	24	33	1	0	0	61264	49375
2676	3.6	29	23	1	0	0	67004	43224
4318	3.8	21	35	1	0	0	70070	57882
3510	3.9	28	35	0	0	0	55342	44650
4632	3.66	28	30	1	0	0	02451	61829
3047	4	28	36	0	0	0	03748	51944
2391	3.96	30	34	1	0	0	12420	62143
1028	3.7	31	35	0	0	0	44842	37821
3929	3.7	28	27	0	0	0	85911	25903
2347	3.88	23	26	0	0	0	59419	48750
505	4	25	19	1	0	1	47161	40074
2176	4	30	29	1	1	0	68641	38056
4176	3.97	27	31	1	0	0	04686	37917
706	3.99	29	21	0	0	1	50676	37500
2618	3.9	34	34	0	0	0	62446	44000
2856	3.79	29	28	1	0	0	66216	58757
1190	3.9	29	24	0	0	0	43066	47361
6002	3.9	29	31	1	0	0	27820	37254
4087	4	29	30	0	0	1	60007	51895
1757	3.9	23	33	1	0	1	32960	32878
1688	3.54	21	32	1	0	0	88415	39851
2384	3.98	32	36	1	0	0	29827	26234
1113	3.96	29	34	0	1	0	94606	44193
5007	4	27	34	1	0	0	81029	27250
2748	4	35	29	0	0	0	50477	41875
5430	3.69	33	27	1	0	0	54515	40000
2231	3.6	34	35	1	0	1	40819	50233
6536	3.8	23	33	0	0	1	23867	37095
757	3.9	34	34	0	0	0	73664	37313
5180	3.5	24	30	1	1	0	54911	42072
6721	3.6	27	29	1	1	0	28729	47017
5066	4	22	26	0	0	1	14731	45446
2292	3.9	35	21	0	0	0	33139	50822
5374	3.46	28	28	1	0	0	58067	45833
1025	3.9	31	34	0	0	0	17352	42297
1193	3.9	29	32	0	0	0	72444	36533
356	3.8	28	26	0	0	0	46504	41297
549	3.95	26	35	1	0	0	85322	35870
1066	4	34	30	0	0	0	77503	35597
2851	3.9	27	32	1	0	0	01832	52903
2667	3.62	34	35	0	0	0	75783	39338
1998	3.8	35	33	1	1	0	27301	44350
1344	3.81	22	25	1	0	0	67519	40714
5932	3.6	27	27	0	0	0	36318	43026
1623	3.64	22	29	1	0	0	52353	39959
2129	3.3	28	34	0	0	0	91731	26649
4595	3.4	29	35	1	0	0	80733	36989
2674	3.9	30	30	0	0	1	42741	23935
5212	0	34	27	1	0	0	66054	41602
2115	3.9	27	28	1	0	0	02672	105162
110	3.82	19	34	1	0	0	77629	56250
4810	3.9	25	32	0	1	0	93206	30547
2305	3.7	24	33	1	1	0	07302	88076
2041	3.9	30	20	1	0	0	98039	156058
272	3.25	34	30	0	0	1	99662	46250
6332	3.99	32	21	0	0	0	79022	36435
2877	3.9	33	25	0	0	0	65770	41172
539	3.9	26	26	1	1	0	17520	51179
2981	3.9	26	34	1	0	1	87940	18975
1144	3.7	26	29	1	0	1	15026	48068
5343	3.8	34	29	0	0	0	21829	35982
2646	3.87	32	34	0	0	0	04238	40781
1342	3.7	27	32	0	0	0	45745	40172
1652	3.8	32	34	1	0	0	20818	119688
1984	3.9	25	31	1	0	0	03598	41098
683	3.98	30	24	1	0	0	98801	39750
5820	3.75	30	31	1	0	0	78023	66076
1	3.7	35	31	0	0	0	82639	41761
6928	3.9	27	22	1	1	0	04068	31472
5090	3.35	29	30	1	0	0	66865	45625
311	3.72	27	31	0	0	0	69038	43750
4626	3.8	21	32	0	1	1	12473	40321
6944	3.7	34	30	0	0	1	94933	61369
4740	3.88	27	29	0	0	0	26425	33792
6206	3.8	31	26	0	0	0	65257	40253
3281	3.3	34	31	0	0	0	37888	41319
5773	3.7	32	31	0	1	0	08244	42101
825	4	35	28	0	0	0	31082	42639
4749	3.7	35	17	1	0	0	49201	47991
4169	3.88	34	32	0	0	0	87037	18875
4479	3.81	18	27	0	0	0	17776	35833
3318	3.76	33	33	0	0	1	63350	35139
4522	4	30	29	1	1	0	60952	45750
1890	3.8	28	30	0	0	1	11356	41437
238	3.7	33	26	0	0	0	04491	26250
5238	3.96	29	27	0	0	0	28718	31250
1588	3.9	29	32	0	0	0	24184	46018
6295	4	30	26	1	0	0	12429	61544
5899	3.7	26	35	1	0	1	19549	34583
1427	3.9	28	27	1	0	1	38456	35858
2829	3.6	25	24	1	0	0	99788	36875
3226	0	27	31	1	0	1	39096	37734
5423	3.93	35	33	0	0	1	75041	30818
4982	4	25	28	1	0	0	16678	41758
5237	3.91	36	26	1	0	0	66094	33824
5989	3.8	27	34	1	0	0	38764	26563
4310	3.9	34	29	1	0	0	00915	17170
878	3.9	28	30	0	0	1	55929	46452
13	3.3	30	24	1	0	0	64157	63425
2865	3.99	35	23	1	0	1	89512	31793
3545	4	33	35	0	0	0	08619	57157
6424	3.81	32	20	0	0	0	33615	37103
2613	4	23	26	1	0	1	75068	56309
727	3.67	24	26	1	0	0	45415	46472
3206	3.9	28	24	1	1	0	31831	36932
4328	3.8	34	30	1	0	0	77045	32161
5890	3.89	31	34	1	0	0	42732	30462
6252	3.81	34	28	0	1	0	44102	33872
3517	3.99	28	32	1	0	0	14136	43393
6835	3.81	33	27	0	0	0	70818	48414
6775	3.54	27	27	0	1	0	21830	47682
1114	3.89	22	30	1	0	0	79536	40778
501	4	30	34	1	0	1	51566	34420
5246	3.95	31	32	0	0	0	86004	42210
925	4	22	35	0	0	0	57646	39444
1229	3.96	28	34	0	0	0	79247	41563
5539	3.8	34	35	1	1	0	28654	41364
528	3.7	30	31	0	1	1	54180	51723
6481	3.93	34	31	1	0	0	04841	36318
3761	0	23	24	0	0	1	36602	38500
3193	3.86	27	34	0	0	0	54658	45327
61	3.8	36	28	1	0	0	18344	43750
4469	3.76	29	35	0	0	0	33764	42623
899	3.8	23	34	0	0	0	64831	36518
2992	3.9	28	27	0	0	0	85941	30813
4003	4	24	34	1	0	0	35981	32352
3677	3.6	31	36	1	0	1	62320	45995
1835	0	21	22	1	0	0	11385	42348
388	3.9	22	25	0	0	0	49282	30000
2565	4	34	25	0	0	1	47683	42143
6040	3.7	28	31	1	1	0	24053	40528
5633	3.9	28	28	1	0	0	60560	63309
614	3.6	34	29	1	0	0	38061	28831
2626	3.54	24	30	0	0	1	55943	45357
362	3.8	34	23	0	0	0	26288	31596
2025	3.8	21	31	0	0	0	08105	28928
5888	3.8	27	30	1	0	0	06066	52097
4919	3.8	24	34	1	0	0	46961	31358
1262	3.9	33	30	1	1	1	49743	33750
354	3.9	25	34	0	0	1	85335	37570
1789	3.7	30	24	1	0	0	43767	34013
1257	3.7	29	31	1	0	0	99118	48125
185	4	29	33	0	0	0	06027	67273
6694	0	26	23	1	0	0	36330	41126
918	3.6	32	31	0	1	1	02135	55630
2779	4	30	31	0	0	1	92120	66539
4846	3.9	34	34	0	0	0	49327	40377
1756	4	23	26	1	0	0	63330	36406
4531	3.69	23	28	0	0	0	27281	44063
73	3.7	31	31	1	1	0	47137	35298
3102	3.81	27	30	0	0	1	48757	47847
1905	0	28	24	1	0	0	25005	32841
3500	3.9	23	25	0	0	0	43542	67114
6417	3.85	32	28	0	0	0	24551	56506
457	0	28	25	1	0	0	15320	44266
6557	3.6	31	33	0	0	0	63739	38393
6369	4	28	30	1	0	0	18942	51563
3941	3.9	28	29	1	0	1	73543	40880
785	4	26	23	1	0	0	55012	62292
3907	3.97	27	28	1	0	0	17037	41484
5109	3.81	33	22	1	0	0	36091	32013
1473	4	26	30	0	0	0	59856	25000
6392	4	24	27	1	0	0	53706	11196
399	3.9	26	26	1	0	0	71368	28650
5624	3.4	23	26	1	0	0	11769	75652
5125	3.96	26	34	1	0	0	52229	41202
867	4	30	36	0	0	1	35751	19821
4657	3.8	32	24	0	1	0	83626	33750
5161	3.77	30	28	0	0	0	14032	67406
6689	3.77	24	36	1	0	0	80260	35887
5195	3.97	28	27	0	0	0	60162	42021
3259	3.86	32	26	1	0	1	51022	41469
849	3.98	36	34	0	0	0	79932	44160
6619	3.93	32	22	1	0	0	83285	58828
2001	3.3	31	26	1	0	0	31641	30897
3061	3.99	21	34	1	0	1	97380	34028
5901	3.42	31	27	1	0	0	65026	31853
235	3.9	31	35	0	0	0	77625	49056
337	3.96	31	34	1	0	0	98524	46221
1608	3.8	30	33	0	0	1	47954	41034
1339	4	21	35	0	0	0	94531	56941
5453	4	32	23	1	0	0	02559	63375
2969	3.98	27	35	1	0	0	73059	41786
6152	4	34	29	0	0	0	40815	35469
286	3.9	28	27	1	0	0	38560	37321
5327	4	22	30	0	0	0	28560	40071
2528	3.86	28	30	1	0	0	08215	43045
3455	3.86	30	24	0	0	0	40387	33438
3516	3.2	20	30	0	0	0	14082	47250
5434	3.88	32	28	0	0	0	75038	41554
4659	3.83	34	35	1	0	0	76842	29728
77	0	30	23	1	1	0	79220	39583
5205	4	24	35	0	0	1	17776	35833
730	3.69	32	31	0	0	1	80005	62508
5802	3.92	33	31	1	0	1	40007	50665
339	4	32	26	1	0	0	83123	46364
1134	3.25	26	34	0	0	0	64071	31399
3717	3.9	35	30	0	0	0	54760	44500
1806	3.4	29	29	1	0	0	07764	70412
1237	3.05	22	25	1	0	0	20851	50419
3233	3.7	27	27	0	0	1	32086	40164
5675	3.98	27	26	1	0	0	96023	30104
2714	3.4	26	23	0	0	0	71862	15625
864	3.69	36	26	0	0	0	95835	60145
4193	3.9	23	27	1	0	0	53806	40109
4135	3.5	27	22	1	0	0	15711	40750
3149	3.79	25	27	1	0	0	17762	40625
4553	3.7	27	35	0	1	0	23938	32340
696	3.71	25	33	0	0	0	63956	30778
2945	4	31	25	1	0	0	72123	29375
975	3.93	22	34	0	0	0	49642	31161
1958	3.9	36	26	0	0	0	44143	52341
3033	3.7	34	31	0	0	0	28626	46146
279	4	35	29	0	0	0	59644	40806
6111	3.87	32	31	1	0	1	56335	36250
1333	3.7	29	24	0	0	1	11362	68756
245	3.9	35	29	1	0	0	38425	32146
5822	3.8	32	30	1	0	0	49642	31161
3043	3.7	32	24	0	0	0	78387	38103
6107	3.58	34	27	1	0	0	76264	41268
2330	3.4	25	28	1	0	0	60177	57099
4911	3.98	31	31	1	0	0	31811	44735
2496	3.9	27	34	1	0	1	15065	41765
3192	3.9	33	34	1	1	1	48144	60200
901	3.85	28	23	1	0	1	08648	68439
3350	3.9	30	29	1	0	1	34229	48654
364	3.5	29	25	1	0	0	06906	60950
3842	3.8	29	30	1	0	0	68833	40000
3162	3.8	30	33	0	0	1	56253	44444
1287	3.76	30	31	1	0	0	33955	46227
5771	3.91	26	29	1	0	0	22032	85903
81	4	28	33	0	0	0	97845	41460
2636	3.7553	26	24	0	0	1	35126	44116
6004	3.74	24	34	1	0	0	38139	90508
244	3.97	34	31	0	1	0	06066	52097
4781	3	35	28	1	0	0	60031	65835
4933	3.97	30	32	1	0	0	01266	47277
2890	3.7	24	24	1	0	0	83524	36250
6114	4	33	31	0	0	0	21154	55662
6747	4	35	29	0	0	0	78830	47614
1007	3.9	34	28	0	0	0	41650	33906
3744	0	18	21	1	0	0	42170	35682
1661	3.54	27	21	1	0	0	72677	25208
6648	4	29	35	0	0	0	70759	40000
2875	4	35	29	1	0	0	58424	35833
3862	3.87	33	27	0	0	1	96161	58424
3722	3.9	34	29	1	0	0	75233	30530
5142	3.95	27	34	0	0	0	78155	36340
1074	3.94	34	34	1	0	0	62459	35625
1341	3.3	21	24	1	0	0	51234	39934
5156	3.2	24	29	1	0	1	17344	33278
426	3.9	28	32	0	0	1	57324	36667
3442	4	31	34	0	0	0	56280	38438
6088	3.9	26	31	1	0	0	24974	61250
1185	3.9	35	30	1	0	1	93619	76453
3409	3.6	29	25	1	0	1	54928	48500
20	4	32	25	0	1	0	75925	41960
6819	3.88	30	27	1	0	0	32091	38289
5787	3.68	29	28	1	1	0	30058	40070
798	3.8	25	26	1	0	0	39705	40825
3459	4	28	31	0	0	0	03084	54091
4958	4	27	29	0	0	0	05343	41719
3286	3.7	34	30	0	0	0	60064	28709
2808	3.88	29	31	1	0	0	88352	33740
3378	3.61	34	26	1	0	0	42753	26964
2968	4	34	33	0	0	0	24646	30375
5619	3.9	34	33	1	0	0	65722	35469
3741	3.9	29	31	1	0	0	25051	64028
3172	3.9	27	27	0	0	0	63432	35509
5179	3.94	31	33	0	0	0	44514	52230
3764	3.6	33	34	1	0	0	65590	37754
2187	3.5	30	24	1	0	1	44504	34588
6351	0	26	36	0	0	0	65066	35539
4493	3.97	28	32	0	0	0	83845	40433
6780	3.84	28	28	1	0	0	82633	49467
3880	3.7	28	31	0	0	0	02032	81000
3653	4	32	27	1	0	0	61606	43424
1312	3.9	33	27	1	0	0	83869	35289
5738	4	34	32	0	0	0	12474	40521
3092	3.8	30	34	1	0	1	95065	71231
5935	3.9	33	27	1	0	0	13355	41422
3580	4	34	25	1	0	0	26807	37952
1436	3.8	31	28	1	0	0	98038	71951
4772	3.84	28	31	0	0	0	16049	38708
1586	3.9	29	30	1	0	0	61051	43875
6846	3.9	29	27	0	0	0	24317	34901
6856	3.62	20	31	0	0	0	37091	34698
1482	3.8	30	34	0	0	0	62546	37234
1008	3.5	23	35	1	0	1	55981	45288
576	4	27	33	1	0	0	33569	44087
4450	4	26	31	1	0	0	50681	43158
431	3.9	23	32	0	0	0	24860	34219
6834	3.8	27	34	1	0	0	96041	24640
1721	3.9	30	31	1	0	0	31023	32421
2120	2.94	21	25	0	0	1	27615	56618
4883	3.9	31	29	0	0	0	58413	41295
6438	3.9	28	30	1	0	1	49129	61389
3462	3.9	35	34	1	1	0	79510	36442
959	3.7	26	28	1	0	0	97867	31522
4845	4	25	30	1	0	0	33635	47929
3426	3.4	33	31	1	0	0	45628	39120
2311	4	32	32	1	0	0	65656	34284
6124	3.92	27	25	1	0	0	98606	61463
4694	3.9	30	34	1	0	0	11577	85994
4909	0	28	23	1	0	1	73086	36178
2410	3.6	26	28	0	0	0	81133	32115
5424	4	28	31	0	0	1	82510	34375
5585	3.8	29	26	1	0	0	46222	28415
6647	4	23	28	0	0	0	51048	40000
5047	3.7	32	24	0	0	0	42127	37354
2542	3.88	34	27	1	0	0	21875	47654
4856	3.6	32	30	0	0	0	35058	35805
3058	4	35	32	0	1	1	58275	42303
5516	3.26	21	25	0	0	1	13736	38036
344	4	32	35	1	0	0	56031	42091
1907	3.71	32	33	0	0	0	99174	33750
3297	3.84	32	34	1	0	0	29435	31577
1793	3.9	30	30	1	0	0	72083	27727
6213	3.94	35	32	0	0	0	63862	29924
3018	3.9	34	32	0	0	1	40145	50313
1018	0	28	34	1	1	0	13020	55656
3224	3.8359	32	26	1	0	0	68010	30625
3543	3.9	25	30	1	0	0	79503	46875
5309	3.9	36	31	0	0	0	78216	37347
4336	3.2	28	23	1	0	0	16921	38542
2994	3.5	35	32	0	0	0	90020	31703
4649	3.8	27	28	1	0	0	05464	43649
2762	3.86	27	30	1	0	0	61050	37898
4428	3.9	35	30	0	0	0	65263	34010
797	3.7	26	34	0	1	1	20777	110223
4243	3.3	31	24	1	1	0	15761	19531
3444	3.9	22	26	0	1	0	17945	32237
2070	3.97	30	29	0	0	0	12051	51337
4674	3.95	32	31	0	1	0	41183	36848
