STDNT_ID	TERM_CD	SBJCT_CD	CATLG_NBR	CRSE_CMPNT_CD	GRD_PNTS_PER_UNIT_NBR	UNITS_ERND_NBR	EXCL_CLASS_CUM_GPA
1492	7	Biology/Biological Sciences, General	221	LEC	3	2	2.651
4629	5	Biology/Biological Sciences, General	221	LEC	3	2	2.918
189	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.686
3468	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.187
6283	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.464
6306	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.787
14	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.304
6649	5	Biology/Biological Sciences, General	221	LEC	3	2	3.129
6549	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.223
1702	2	Biology/Biological Sciences, General	221	LEC	3	2	3.054
6150	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.41
1979	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.481
13	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.742
2068	10	Biology/Biological Sciences, General	221	LEC	3	2	2.969
260	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.592
4167	5	Biology/Biological Sciences, General	221	LEC	3	2	2.962
1023	2	Biology/Biological Sciences, General	221	LEC	3	2	3.092
1640	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.435
1488	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.469
1196	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.618
192	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.445
1053	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.933
1877	11	Biology/Biological Sciences, General	221	LEC	3.7	2	3.81
5916	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.775
269	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.8
1015	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.582
180	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.775
773	6	Biology/Biological Sciences, General	221	LEC	3	2	2.821
1275	7	Biology/Biological Sciences, General	221	LEC	3	2	2.763
4745	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.45
572	2	Biology/Biological Sciences, General	221	LEC	3	2	2.869
4392	5	Biology/Biological Sciences, General	221	LEC	3	2	3.061
5948	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.457
4586	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.556
301	5	Biology/Biological Sciences, General	221	LEC	3	2	3.102
525	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.747
4117	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.412
2240	1	Biology/Biological Sciences, General	221	LEC	3	2	3.014
5140	6	Biology/Biological Sciences, General	221	LEC	3	2	2.763
6321	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.331
4337	9	Biology/Biological Sciences, General	221	LEC	3	2	2.899
2847	2	Biology/Biological Sciences, General	221	LEC	3	2	2.684
396	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.692
2458	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.323
2600	5	Biology/Biological Sciences, General	221	LEC	3	2	3.162
1252	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.362
2482	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.603
584	6	Biology/Biological Sciences, General	221	LEC	3	2	3.118
5606	5	Biology/Biological Sciences, General	221	LEC	3	2	3.051
5556	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.4
6424	2	Biology/Biological Sciences, General	221	LEC	3	2	3.218
3833	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.56
3786	5	Biology/Biological Sciences, General	221	LEC	3	2	2.935
4740	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.221
5707	2	Biology/Biological Sciences, General	221	LEC	3	2	2.824
4313	7	Biology/Biological Sciences, General	221	LEC	3	2	2.823
3281	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.691
2691	5	Biology/Biological Sciences, General	221	LEC	3	2	3.135
5241	2	Biology/Biological Sciences, General	221	LEC	3	2	2.924
1185	2	Biology/Biological Sciences, General	221	LEC	3	2	2.893
1757	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.421
4080	5	Biology/Biological Sciences, General	221	LEC	3	2	2.833
2252	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
5710	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.966
5424	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.71
3485	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.457
382	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.692
1302	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.458
2560	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.428
4562	3	Biology/Biological Sciences, General	221	LEC	3	2	2.821
5770	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.297
3817	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.379
5423	10	Biology/Biological Sciences, General	221	LEC	3	2	3.216
4630	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.8
5834	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.868
1541	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.286
4815	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.769
5161	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.347
6615	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.504
2180	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.835
2171	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.513
7015	1	Biology/Biological Sciences, General	221	LEC	2.7	2	2.767
5111	5	Biology/Biological Sciences, General	221	LEC	3	2	2.767
5599	1	Biology/Biological Sciences, General	221	LEC	3.7	2	4
1575	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.413
1627	6	Biology/Biological Sciences, General	221	LEC	3	2	2.876
3301	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.352
193	9	Biology/Biological Sciences, General	221	LEC	2.7	2	2.239
3371	9	Biology/Biological Sciences, General	221	LEC	3	2	3.262
2493	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.365
1160	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.5
4772	2	Biology/Biological Sciences, General	221	LEC	3	2	3.14
326	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.914
1342	2	Biology/Biological Sciences, General	221	LEC	3	2	3.126
6610	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.7
2163	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.494
298	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.696
5665	13	Biology/Biological Sciences, General	221	LEC	3	2	2.636
6214	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.6
3341	2	Biology/Biological Sciences, General	221	LEC	3	2	3.033
1902	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.757
5787	1	Biology/Biological Sciences, General	221	LEC	3	2	3.177
1505	2	Biology/Biological Sciences, General	221	LEC	3	2	2.85
2677	10	Biology/Biological Sciences, General	221	LEC	3	2	3.033
3471	3	Biology/Biological Sciences, General	221	LEC	3	2	3.062
4088	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.211
1564	6	Biology/Biological Sciences, General	221	LEC	3	2	3.158
2472	10	Biology/Biological Sciences, General	221	LEC	3	2	3.05
1559	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.782
5594	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.617
1125	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.615
4466	10	Biology/Biological Sciences, General	221	LEC	3	2	3.354
4979	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.2
6830	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.458
3655	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.454
6297	14	Biology/Biological Sciences, General	221	LEC	3.3	2	3.412
3166	5	Biology/Biological Sciences, General	221	LEC	3	2	3.172
2613	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.614
1320	6	Biology/Biological Sciences, General	221	LEC	3	2	3.252
1003	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.879
3657	6	Biology/Biological Sciences, General	221	LEC	3	2	2.931
5238	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.45
5499	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.471
3880	7	Biology/Biological Sciences, General	221	LEC	3	2	2.708
5660	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.479
5022	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.246
429	13	Biology/Biological Sciences, General	221	LEC	3.7	2	3.643
3690	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.336
413	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.467
2732	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.55
1200	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.133
4380	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.611
6461	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
5675	9	Biology/Biological Sciences, General	221	LEC	3	2	2.864
1958	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.886
3863	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.94
71	2	Biology/Biological Sciences, General	221	LEC	3	2	3.085
3850	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.715
3721	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.269
351	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.377
4282	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.385
6408	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.605
6726	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.566
5368	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.752
3185	13	Biology/Biological Sciences, General	221	LEC	3.7	2	3.757
5481	5	Biology/Biological Sciences, General	221	LEC	3	2	3.031
609	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.238
1080	1	Biology/Biological Sciences, General	221	LEC	2	2	1.3
6570	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.721
3037	10	Biology/Biological Sciences, General	221	LEC	3	2	2.979
2968	2	Biology/Biological Sciences, General	221	LEC	4	2	3.771
5836	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.607
1881	5	Biology/Biological Sciences, General	221	LEC	3	2	3.021
1646	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
1542	13	Biology/Biological Sciences, General	221	LEC	2.7	2	2.595
3790	5	Biology/Biological Sciences, General	221	LEC	3	2	3.039
1818	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.422
1512	10	Biology/Biological Sciences, General	221	LEC	3.3	2	3.324
1801	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.342
2359	13	Biology/Biological Sciences, General	221	LEC	3.7	2	3.556
3654	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.507
3038	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.536
986	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.724
5538	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.588
6940	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.828
4873	5	Biology/Biological Sciences, General	221	LEC	4	2	3.922
1540	7	Biology/Biological Sciences, General	221	LEC	3	2	2.983
1414	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.473
6832	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.726
1420	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.702
2368	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.252
4024	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.653
6296	5	Biology/Biological Sciences, General	221	LEC	3	2	3.147
4810	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.673
6501	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.749
6763	10	Biology/Biological Sciences, General	221	LEC	3	2	3.13
2714	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.857
2097	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.659
5237	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.636
1292	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.647
6039	6	Biology/Biological Sciences, General	221	LEC	3	2	3.108
374	1	Biology/Biological Sciences, General	221	LEC	2.3	2	2.333
2336	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.722
2565	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.214
1193	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.236
3730	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.293
5216	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.384
2513	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.663
5932	6	Biology/Biological Sciences, General	221	LEC	3	2	3.085
5932	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.215
4435	5	Biology/Biological Sciences, General	221	LEC	3	2	2.984
6479	13	Biology/Biological Sciences, General	221	LEC	3.7	2	3.472
81	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.631
2895	2	Biology/Biological Sciences, General	221	LEC	3	2	2.925
1026	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.524
165	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.587
892	10	Biology/Biological Sciences, General	221	LEC	3	2	2.878
2800	6	Biology/Biological Sciences, General	221	LEC	3	2	3.231
4432	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.79
3126	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.327
4931	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.873
1978	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.889
6671	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.72
5492	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.84
5808	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.464
982	7	Biology/Biological Sciences, General	221	LEC	3	2	3.15
3132	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.7
1765	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.633
468	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.132
2499	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.55
2061	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.2
2659	5	Biology/Biological Sciences, General	221	LEC	2.3	2	1.882
6087	5	Biology/Biological Sciences, General	221	LEC	2.3	2	2.109
3757	7	Biology/Biological Sciences, General	221	LEC	3	2	3.122
4725	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.435
3307	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.41
2279	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.774
1669	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.362
570	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.579
6203	2	Biology/Biological Sciences, General	221	LEC	4	2	3.85
2242	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.423
2883	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.567
4171	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.883
1449	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.462
2372	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.567
2546	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.762
5938	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.722
1885	6	Biology/Biological Sciences, General	221	LEC	3	2	2.755
3595	6	Biology/Biological Sciences, General	221	LEC	3	2	3.166
3927	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.544
3748	7	Biology/Biological Sciences, General	221	LEC	4	2	3.877
1536	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.376
5730	7	Biology/Biological Sciences, General	221	LEC	3	2	3
6355	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.559
5828	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.73
5485	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.64
3713	2	Biology/Biological Sciences, General	221	LEC	3	2	2.829
984	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.506
5389	6	Biology/Biological Sciences, General	221	LEC	3	2	3.149
5580	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.621
1745	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.379
6494	6	Biology/Biological Sciences, General	221	LEC	3	2	3.112
6303	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.643
1460	9	Biology/Biological Sciences, General	221	LEC	3	2	3.153
5443	5	Biology/Biological Sciences, General	221	LEC	3	2	3.105
5617	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.804
6541	5	Biology/Biological Sciences, General	221	LEC	3	2	3.02
136	2	Biology/Biological Sciences, General	221	LEC	3	2	3.223
5671	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.618
4801	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.35
2142	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.878
240	2	Biology/Biological Sciences, General	221	LEC	3	2	3.06
6520	2	Biology/Biological Sciences, General	221	LEC	3	2	3.074
1156	2	Biology/Biological Sciences, General	221	LEC	3	2	2.82
488	6	Biology/Biological Sciences, General	221	LEC	3	2	3.053
1019	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.625
3554	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.448
1929	7	Biology/Biological Sciences, General	221	LEC	2.7	2	2.273
84	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.176
5007	7	Biology/Biological Sciences, General	221	LEC	3	2	2.777
3664	5	Biology/Biological Sciences, General	221	LEC	3	2	2.776
7016	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.475
414	6	Biology/Biological Sciences, General	221	LEC	3	2	3.219
168	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.621
3227	11	Biology/Biological Sciences, General	221	LEC	3.7	2	3.631
2445	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.563
2226	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.547
3553	5	Biology/Biological Sciences, General	221	LEC	3	2	3.181
2405	9	Biology/Biological Sciences, General	221	LEC	3	2	2.913
3043	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.485
3784	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.41
5720	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.709
2844	1	Biology/Biological Sciences, General	221	LEC	3	2	3
6352	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.493
5361	5	Biology/Biological Sciences, General	221	LEC	3	2	3.011
4267	6	Biology/Biological Sciences, General	221	LEC	2.3	2	2.182
1608	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.831
4512	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.714
3892	11	Biology/Biological Sciences, General	221	LEC	3.7	2	3.593
6700	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.509
4441	2	Biology/Biological Sciences, General	221	LEC	3	2	3.025
2184	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.381
5068	5	Biology/Biological Sciences, General	221	LEC	3	2	3.136
3620	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.567
1031	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.307
6614	2	Biology/Biological Sciences, General	221	LEC	3	2	3.155
4589	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.58
66	2	Biology/Biological Sciences, General	221	LEC	3	2	3.227
3283	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.839
2865	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.343
5070	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.653
2278	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.383
1455	1	Biology/Biological Sciences, General	221	LEC	3	2	2.809
3783	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.551
4606	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.452
644	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.759
6852	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.733
6544	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.675
2819	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.673
6567	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.338
4969	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.305
6433	14	Biology/Biological Sciences, General	221	LEC	3.3	2	3.449
1798	2	Biology/Biological Sciences, General	221	LEC	3	2	3.113
2176	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.227
1834	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.508
5697	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.815
1499	2	Biology/Biological Sciences, General	221	LEC	4	2	4
23	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.205
85	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.631
6641	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.593
132	2	Biology/Biological Sciences, General	221	LEC	3	2	2.943
3359	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.441
6796	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.347
2636	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.325
881	10	Biology/Biological Sciences, General	221	LEC	1.3	2	0.791
548	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.622
803	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.665
159	9	Biology/Biological Sciences, General	221	LEC	3	2	3.138
2936	5	Biology/Biological Sciences, General	221	LEC	3	2	2.93
3545	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.524
5512	9	Biology/Biological Sciences, General	221	LEC	3	2	3.055
2770	9	Biology/Biological Sciences, General	221	LEC	3	2	3.18
4859	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.376
1215	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.588
3503	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.33
4742	14	Biology/Biological Sciences, General	221	LEC	2.7	2	2.215
2757	13	Biology/Biological Sciences, General	221	LEC	2.3	2	2.059
593	2	Biology/Biological Sciences, General	221	LEC	3	2	2.768
157	5	Biology/Biological Sciences, General	221	LEC	4	2	3.9
6112	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.607
6930	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.453
3563	9	Biology/Biological Sciences, General	221	LEC	3	2	3.011
4414	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.324
5097	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.452
1394	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.471
1467	5	Biology/Biological Sciences, General	221	LEC	3	2	3.071
2875	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.129
5873	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.425
3039	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.429
6190	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.173
4113	7	Biology/Biological Sciences, General	221	LEC	3.7	2	3.574
2583	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.298
4312	6	Biology/Biological Sciences, General	221	LEC	3	2	2.902
6477	9	Biology/Biological Sciences, General	221	LEC	4	2	3.851
6458	11	Biology/Biological Sciences, General	221	LEC	3.3	2	3.46
5090	6	Biology/Biological Sciences, General	221	LEC	3	2	2.641
3573	5	Biology/Biological Sciences, General	221	LEC	2.3	2	2.21
1518	2	Biology/Biological Sciences, General	221	LEC	3	2	3.086
5743	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.815
3432	9	Biology/Biological Sciences, General	221	LEC	3	2	2.762
5732	2	Biology/Biological Sciences, General	221	LEC	3	2	2.638
3603	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.908
2723	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.293
2522	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.3
2974	1	Biology/Biological Sciences, General	221	LEC	3	2	3.2
5585	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.489
2587	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.677
5738	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.494
3063	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.402
1728	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.2
3394	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.198
4522	6	Biology/Biological Sciences, General	221	LEC	3	2	3.192
3214	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.33
308	9	Biology/Biological Sciences, General	221	LEC	3	2	2.733
6226	5	Biology/Biological Sciences, General	221	LEC	3	2	3.105
2189	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.218
78	6	Biology/Biological Sciences, General	221	LEC	3	2	2.735
6521	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.38
2229	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.589
921	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.523
1345	5	Biology/Biological Sciences, General	221	LEC	4	2	3.977
464	2	Biology/Biological Sciences, General	221	LEC	3	2	3.207
5411	14	Biology/Biological Sciences, General	221	LEC	2.7	2	2.288
2384	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.57
3955	3	Biology/Biological Sciences, General	221	LEC	2.7	2	2.772
2879	2	Biology/Biological Sciences, General	221	LEC	4	2	3.976
3941	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.53
5272	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.584
3410	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.277
900	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.425
1796	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.575
4944	1	Biology/Biological Sciences, General	221	LEC	3	2	2.887
6560	13	Biology/Biological Sciences, General	221	LEC	3.7	2	3.599
479	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.783
1993	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.454
691	2	Biology/Biological Sciences, General	221	LEC	3	2	3.112
1113	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.728
6989	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.397
6111	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.524
4001	10	Biology/Biological Sciences, General	221	LEC	4	2	3.93
5130	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.191
6252	3	Biology/Biological Sciences, General	221	LEC	3	2	3.014
4039	7	Biology/Biological Sciences, General	221	LEC	3	2	3.032
473	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.949
3206	6	Biology/Biological Sciences, General	221	LEC	3	2	3.097
1470	17	Biology/Biological Sciences, General	221	LEC	3	2	3.084
4956	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.821
3977	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.288
5716	3	Biology/Biological Sciences, General	221	LEC	3	2	3.326
1688	5	Biology/Biological Sciences, General	221	LEC	3	2	3.065
809	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.244
5309	2	Biology/Biological Sciences, General	221	LEC	3	2	2.783
131	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.259
6647	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.945
771	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.71
5100	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.714
